Country,Growth_Rate,Sector
LVA,0.0159030668516587,Utilities
TUR,0.104725356427094,Communication
FRA,0.0290189690734086,Communication
FRA,0.022555430905869,Business_Services
KOR,0.0405242184063861,Mining
SVN,0.0212026207433781,Construction
SVN,0.0207009801155982,Transportation
COL,0.0101402035007849,Communication
COL,0,Mining
ITA,0.0160441415641188,Unassigned
RUS,-0.0595109603414144,Construction
RUS,-0.0274452072844442,Consumer_Products
HKG,0.0329885860727552,EnergyExpL_Prod
HKG,0.0349354784050766,HiTech
HKG,0.0160549374173847,Business_Products
NZL,0.0457121801688624,Utilities
NZL,0.00402608943328331,Communication
MLT,0.0482514504550441,Business_Products
MLT,0.0142848424613347,Unassigned
PAK,0.116589471120748,HiTech
KAZ,0.149986156020033,Mining
IRN,0.208957028296162,HiTech
IRN,0.231341088986697,Business_Products
BIH,0.015625,Business_Products
BIH,-0.00713777687461903,Health_Care
PRT,0,Utilities
DEU,0.0181818181818181,Trade
DEU,0.0401644688339857,Health_Care
DEU,0.0201657955164907,Construction
BGR,0.019047619047619,Trade
PHL,0.0625198900457102,Business_Services
NLD,0.0254528206679696,Trade
CHE,0.0142560533714882,Unassigned
MAR,0.0402399385448637,Business_Services
MAR,0.0363023839520644,Services
SRB,0.0108171510491333,EnergyExpL_Prod
MYS,-0.00973041952464504,Mining
BEL,0.0195170211809146,Health_Care
THA,0.00920696587942438,Agriculture
SVK,0.0235795510626573,Agriculture
ROU,0.0583566773001878,Utilities
ROU,0.0302916043340247,Trade
ESP,0.00125040800329068,Business_Products
HUN,0.0258098208493293,Business_Products
HUN,0.0366355098189008,Mining
FIN,0.0011561789234269,Consumer_Products
FIN,0.0164203612479474,Agriculture
JPN,0.00152653033609029,Communication
AUT,0.0195541604009912,Transportation
EST,0.0287537811315716,HiTech
EST,0.0644362115611781,Agriculture
VNM,0.0570221076541109,Consumer_Products
CZE,0.0181613165642572,Mining
LTU,0.06127977532483,Agriculture
HRV,-0.00160179599410987,Communication
TUR,0.0786946624008929,EnergyExpL_Prod
KOR,0.0393813407630221,Consumer_Products
SGP,-0.0564985974250162,Construction
COL,0.0451126346974669,Business_Services
ISL,0.0773890789381047,Construction
ISL,0.11138014527845,Unassigned
RUS,-0.0582390926767309,Communication
RUS,0.0263473389355744,EnergyExpL_Prod
AUS,0.049190247964487,Trade
DZA,0.00466806977991507,Construction
BRA,0.051667708931354,Consumer_Products
BRA,0.0620390813178581,Trade
TWN,0.0217708137604977,Consumer_Products
MNE,0.0179314664403767,Business_Services
MNE,0.0187582211500779,HiTech
MDA,0.0893010968816401,Health_Care
MEX,0.117172937921606,Trade
IDN,0.0842287887379523,Unassigned
PAK,0.117709713709142,Agriculture
KAZ,0.034108342064892,Agriculture
PAK,,Mining
IDN,0.0645831655995877,Services
ISR,0.036678484731177,Transportation
KAZ,0.0569343065693431,Services
KAZ,0.113051899066907,Transportation
IDN,0.0395434995077799,Transportation
ISR,0.0266712922236951,Business_Products
IRN,0.242705852416356,EnergyExpL_Prod
BIH,0.0292544764028144,Transportation
PRT,-0.00317486179139948,Trade
LUX,0.0162047050211296,Services
LUX,0.00200836951993921,Business_Services
GRC,0.00231107066197367,Consumer_Products
CAN,0.0501843027044641,Agriculture
CAN,0.0670627963415582,HiTech
BGR,0.00709219858156018,Construction
PHL,0.0458344194679321,Communication
IND,0.075663578273875,Business_Products
CHE,0.0264618690435925,HiTech
SRB,0.043611111111111,Construction
BEL,0.0234894608148564,HiTech
THA,-0.00307746218230009,Transportation
USA,0.0564355186173331,Communication
ESP,-0.00767263427109977,Trade
HUN,0.00562214253612914,Business_Services
FIN,0.0149819445357076,Communication
EST,0.0379329364281569,EnergyExpL_Prod
EST,0.038227660181263,Consumer_Products
VNM,0.0851345012098428,Utilities
LVA,0.0106591141702883,Mining
HRV,-0.00502829806956862,Trade
TUR,0.199812471602298,Utilities
TUR,0.155950335662512,Construction
TUR,0.0701370715512704,Unassigned
FRA,0.0153063551917496,Business_Products
AUS,0.103748167795072,HiTech
AUS,0.0331658499265968,Business_Services
AUS,0.00576001772313139,EnergyExpL_Prod
ZAF,0.074147466299848,Trade
TWN,0.154532754389277,Health_Care
HKG,0.0424291656016051,Services
NZL,0.0286862712119267,Trade
ALB,0.00475475585652541,Construction
ISR,0.0444060651274987,Trade
ALB,-0.235216735419223,EnergyExpL_Prod
KAZ,0.0982414171102727,Communication
IRN,0.120279848262155,Construction
IRN,0.302861648149954,Transportation
POL,0.0434033072556358,Mining
PRT,0.0360762467724363,Agriculture
PRT,0.0140207649303399,HiTech
NOR,-0.00472797806665803,Health_Care
NOR,0.0144127011525896,Agriculture
BGR,0.0198412698412698,Business_Products
PHL,0.0560961432370393,Consumer_Products
MAR,0.0986312408317754,Unassigned
MAR,0.0642451496343799,Health_Care
SRB,0.0447526415713744,Services
MYS,0.040055855079827,Health_Care
BEL,0.027740890688259,Agriculture
USA,0.0600555872291904,Business_Services
ROU,0.0599442320350864,Mining
FIN,0.0174928593946071,Mining
JPN,0.0265709507990258,Mining
JPN,0.00690508218828367,EnergyExpL_Prod
UKR,0.00592453815238891,Trade
UKR,0.0319148936170213,Unassigned
VNM,0.0688730473560998,Business_Products
CZE,0.0173355564721533,Business_Services
CZE,0.0351562621246966,Business_Products
MKD,0.017825311942959,HiTech
MKD,0.013793996487138,Utilities
GBR,0.0285085610530069,Business_Products
HRV,0.00402096456563839,Business_Products
TUR,0.155562406966844,Consumer_Products
FRA,0.0113496792796441,EnergyExpL_Prod
KOR,0.0584038166648555,Business_Services
SVN,0,Communication
SVN,0.0184368596085573,HiTech
COL,0.023597655782801,Consumer_Products
COL,0.0494438682450555,Agriculture
ITA,0.00278294872311169,Trade
RUS,-0.0500658941070161,Transportation
MNE,0.0196078431372548,Health_Care
MDA,0.0167417096159745,EnergyExpL_Prod
MDA,0.0567319401495166,Business_Products
MDA,0.0347252136770165,HiTech
HKG,0.0542853590852446,Business_Services
MEX,0.122849138426017,Business_Services
MLT,0.15509935259662,Mining
MLT,0.0447865114638675,HiTech
MLT,0.0563014321757071,Transportation
PAK,0.023515470610401,Utilities
ALB,-0.0932693959285634,Services
KAZ,0.013130029648454,Construction
IRN,0.228015425425202,Consumer_Products
IRN,0.217509246024591,Trade
LUX,0.0438375020242319,Utilities
DEU,0.0277777777777777,Business_Services
DEU,0.0222222222222221,Services
GRC,-0.00115405302999927,Trade
GRC,-0.00744920872190136,Mining
NOR,0.0199998051545287,Unassigned
CAN,0.0416899427442936,Trade
BGR,0,Utilities
PHL,0.101671718654386,Health_Care
PHL,0.0373168660435896,Unassigned
NLD,0.0166032669501006,Business_Services
IND,0.0416205737067501,Construction
CHE,0.0404885737067522,Construction
BEL,0.0300052429083904,Utilities
THA,0.00160513643659721,Unassigned
USA,0.0208754208754209,Utilities
USA,0.063685765794127,HiTech
USA,0.0521180699717592,Consumer_Products
USA,0.052870090634441,Agriculture
SVK,0,Unassigned
SVK,0.00427238777651384,Utilities
ROU,0.0427327222635294,Business_Products
ROU,0.0197931247779435,Communication
ROU,0.0722631634304531,Agriculture
FIN,0.016603844181457,HiTech
JPN,0.0317189257795598,Business_Services
UKR,0.0232708468002585,Business_Services
UKR,0.0179692194580532,Construction
EST,0.0238833573814401,Trade
EST,0.0673263157894737,Health_Care
VNM,0.029907074693789,Business_Services
CZE,0.0254164178114009,Transportation
MKD,0.0284753980970169,Services
MKD,0.0416915397275383,Construction
MKD,0.0124267904767812,Trade
GBR,0.0287606042998256,Health_Care
HRV,0.00715122381548194,Services
FRA,0.020208979602558,Utilities
FRA,0.0166745776988739,Consumer_Products
KOR,0.0381170764884045,Business_Products
SGP,-0.00941156568695739,EnergyExpL_Prod
SVN,0.00264980043106911,EnergyExpL_Prod
DNK,0.00793102665693535,EnergyExpL_Prod
SWE,0.00106698573446251,Trade
ZAF,0.175081940238164,Utilities
ZAF,0.0681277165816056,Consumer_Products
DZA,0.0881697558341863,Health_Care
TWN,-0.00146375354232142,Communication
TWN,-0.0610506729026119,Agriculture
MNE,0.0279458868477649,Utilities
IDN,0.103273262808041,Agriculture
ISR,0.0596876760846816,Business_Services
PAK,0.0895108363375316,Services
POL,0.041087962962963,Business_Services
BIH,0.019163763066202,HiTech
LUX,0.0308665930105465,Mining
CAN,0.0346381523958845,Communication
BGR,0.0394647332617257,Agriculture
CHE,0.0299959875989009,Mining
CHE,0.00258656806134905,Agriculture
BEL,0.0197766443025497,Mining
THA,0,Consumer_Products
THA,0,Business_Products
USA,0.0833835946924004,Construction
ESP,-0.0221374900003133,Utilities
JPN,0.0105491274088672,Trade
VNM,0.0147779069959331,Services
LVA,0.0256567547904454,Services
GBR,0.0282744356406701,Utilities
GBR,0.0112866817155757,Construction
LTU,0.0548097233864207,Trade
LTU,0.0087382388448114,Utilities
TUR,0.185852250221921,HiTech
SWE,-0.0094148853822692,Utilities
ISL,0.0426104020849935,Business_Services
DZA,0.0284152016080518,Agriculture
BRA,0.0457553894808462,Transportation
MDA,0.0737710449304398,Construction
HKG,0.0127492135220568,Consumer_Products
NZL,0.0569953609961384,Services
ISR,0.0792786823545355,EnergyExpL_Prod
IDN,0.0550530870370818,EnergyExpL_Prod
IDN,0.215015647515689,Health_Care
ISR,0.0641715554689524,Construction
BGR,0.0583495460440986,Health_Care
HUN,0.0298621719390718,Trade
AUT,0.0191187352955868,Mining
HRV,0.017413392561004,Transportation
ITA,0,Construction
ITA,0.0142697167326358,Business_Products
RUS,-0.0578913521743303,Business_Services
AUS,0.05893499629022,Construction
MNE,-0.00445203529746646,Services
ALB,-0.0237881903900713,Agriculture
POL,0.0152952280035413,Agriculture
GRC,0.00529208121865965,Services
PHL,0.0742810917875577,Mining
PHL,0.0330753242738617,EnergyExpL_Prod
IND,0.0462759788094418,Mining
MAR,0.0142929636609127,Trade
SRB,0.0372599891325927,Mining
MYS,0.0206720659072374,Agriculture
SVK,0.00691802144586662,Business_Services
SVK,0.000154586299326964,Construction
SVK,-0.0110040492205978,EnergyExpL_Prod
ROU,0.0276582724111882,EnergyExpL_Prod
HUN,0.0251256281407035,Services
FIN,0,Trade
UKR,0.108993438038337,EnergyExpL_Prod
EST,0.0610390480230403,Construction
CZE,0.0254988479593354,Unassigned
MKD,0.04527757051462,Business_Services
LVA,0.0151390534588165,Transportation
GBR,0.0338372429510576,Agriculture
GBR,0.0294776014997621,EnergyExpL_Prod
LTU,0.0716591680311679,HiTech
LTU,0.0453956573560657,Business_Services
COL,0.0547935990575734,Health_Care
COL,0.0362441127368446,EnergyExpL_Prod
COL,0.00738299776264362,Trade
DNK,0.00673287356665997,Services
SWE,-0.00126324779228171,Health_Care
ITA,0.018638664036291,Agriculture
ISL,0.0596941896024466,Agriculture
RUS,-0.00813405770954212,Agriculture
ZAF,0.115929284620665,EnergyExpL_Prod
DZA,0.0458870059099503,Trade
BRA,0.0426641554174148,Mining
MNE,0.0218579234972678,Construction
MNE,0.000442058701145665,Consumer_Products
MDA,0.022063026330831,Mining
MDA,0.0323377483145459,Communication
NZL,0.0555090005667731,Health_Care
MEX,0.105014373118533,Transportation
MEX,0.126834835383667,HiTech
KAZ,0.085213987162263,HiTech
DEU,0.0217391304347827,Consumer_Products
DEU,0.0246298375021123,Transportation
NOR,-0.0165633155250401,HiTech
PHL,0.0649233764060698,Trade
NLD,0.0292337351108726,Services
NLD,0.0173062494331564,Construction
NLD,0.0245503764611856,Consumer_Products
IND,0.0526068408091969,Trade
BEL,0.0136338658239775,Trade
HUN,0.0366053129525927,Transportation
VNM,0.0550806147550046,Mining
SGP,0.00223263234068694,Business_Services
COL,0.0490520116229742,HiTech
DNK,0.054442405229971,HiTech
ISL,0.0624519776842387,Health_Care
RUS,-0.0494233937397035,Trade
TWN,0.0155417962388746,Business_Products
MEX,0.103653257338198,Business_Products
KAZ,0.08230462001648,Business_Products
PAK,0.0903346852969653,Business_Products
BIH,0,Construction
BIH,0.0274143408601784,Utilities
PRT,-0.00685161127037115,Communication
LUX,0.0275119688884905,Consumer_Products
DEU,0.0189068575055633,Mining
BGR,0.00986842105263164,Business_Services
PHL,0.0728034305920856,Utilities
NLD,0.0182275858128025,Unassigned
IND,0.0610371415256779,Consumer_Products
MAR,0.0371668862425638,Transportation
SRB,0.02828409805154,Trade
SRB,0.030693488211085,Unassigned
MYS,0.0126358352287086,Transportation
BEL,0.0201199040123448,Transportation
THA,0.01190291150942,Utilities
USA,0.056211884412358,Mining
USA,0.0494825604497135,Trade
USA,0.0381693583689409,Services
SVK,0.0208344344259697,Transportation
ROU,0.059563103677271,Transportation
ESP,0.00977517106549364,HiTech
ESP,0.00641530437127402,Consumer_Products
ESP,0,Business_Services
HUN,0.0322703387422274,Consumer_Products
HUN,0.0267922062626045,Unassigned
JPN,0.013000013000013,Agriculture
JPN,0.0186062447860804,HiTech
AUT,0.0191274682505339,Services
AUT,0.0204081632653061,Business_Services
AUT,0.0178571428571428,Business_Products
AUT,0.0402844870479292,Health_Care
UKR,0.034255759627062,Mining
EST,0.0387100264928049,Unassigned
VNM,0.0744111876735671,Construction
VNM,0.0516633842993792,EnergyExpL_Prod
VNM,0.0147864449507926,Communication
LVA,0.0349656402105771,Consumer_Products
LVA,0.0178571428571428,Unassigned
KOR,0.0621710380367395,Construction
KOR,0.020196370253531,Services
SGP,-0.0165978436327909,HiTech
SVN,0,Trade
SVN,0.0170794658986277,Business_Products
COL,0.0316059618862119,Business_Products
SWE,0.00702741948495467,HiTech
SWE,0.0115181100416784,Consumer_Products
ITA,0,Communication
ITA,0.0234406652970289,Health_Care
ISL,0.0468662035137937,Transportation
AUS,0.0410038658977121,Transportation
AUS,0.0326082714298723,Agriculture
ZAF,0.0867524275005607,Health_Care
DZA,0.010915681715487,Consumer_Products
DZA,0.0391905296210309,Mining
TWN,0.0506445275157452,Utilities
TWN,0.057101698211512,Business_Services
MNE,-0.00549290768683974,Business_Products
HKG,0.035020040939902,Trade
HKG,0.0952681037800162,Utilities
MEX,0.0641803485285941,Construction
IDN,-0.0128586349456847,Utilities
ISR,0.104293459630326,Mining
ALB,-0.0489394136185728,Communication
PAK,0.194036620198247,Health_Care
POL,0.0468914646996839,Utilities
DEU,0.0196229318968835,EnergyExpL_Prod
GRC,0,Construction
NOR,-0.0100957462942106,Services
NOR,-0.00225529995489404,Business_Services
CAN,0.0344782380702675,Services
BGR,0.0136986301369864,HiTech
BGR,0.00634584875727118,Mining
PHL,0.0496924134244932,Agriculture
IND,0.0435136851213989,Utilities
SRB,0.042948787648146,Utilities
MYS,0.0313630859459453,Utilities
THA,0,Business_Services
USA,0.064774656548929,Transportation
USA,0.0412474849094568,Health_Care
SVK,0.0186844810877553,Business_Products
HUN,0.0403116895335369,Construction
HUN,0.0387731481481481,Agriculture
HUN,0.00998527057075127,Communication
HUN,0.0257954431052109,HiTech
FIN,0.00779661016949151,Business_Services
FIN,0.00297621683865534,Business_Products
JPN,0.0294484487293167,Utilities
AUT,0.0139058564371795,Trade
EST,0.026197421148761,Services
VNM,0.0626754038220208,HiTech
LVA,0.0518903188983657,Agriculture
GBR,0.0384083244764571,Mining
LTU,0.0349790243829935,EnergyExpL_Prod
TUR,0.18752017904423,Mining
TUR,0.172882644077113,Health_Care
FRA,0.0174815094729016,Construction
KOR,0.0385183052529098,Agriculture
SVN,0.0074895438186946,Services
COL,0.0107178093626241,Construction
SWE,0.0165993654562613,Agriculture
ITA,0,Mining
ISL,0.0648843496545508,Utilities
RUS,-0.0552751151748883,Unassigned
AUS,0.0694685003401484,Utilities
ZAF,0.0815923784670045,Transportation
ZAF,0.0524752475247525,Agriculture
DZA,0.0163106851927703,Communication
DZA,0.0750001869367238,EnergyExpL_Prod
BRA,0.0847897055117203,HiTech
NZL,0.0428622200071505,Mining
NZL,0.0269610254397275,Consumer_Products
NZL,0.027507926923158,EnergyExpL_Prod
MLT,0.0621462760566895,Business_Services
ALB,-0.0259892784978157,Business_Products
KAZ,0.087059598875213,EnergyExpL_Prod
ALB,-0.0429645624598163,Transportation
BIH,-0.0134418609317633,EnergyExpL_Prod
PRT,-0.00627077864125303,Health_Care
PRT,0.00613422825729826,Unassigned
LUX,0.168519708486796,EnergyExpL_Prod
LUX,0.0191915026441909,Communication
LUX,0.0481944257317353,Health_Care
DEU,0.0218828785916927,Business_Products
DEU,0.0294545718753089,Communication
GRC,0.0101940615204908,Utilities
NOR,0.00972638872739306,Communication
NOR,0.00460872672026047,Consumer_Products
NOR,0.00234652391677304,Utilities
CAN,0.05,Business_Services
CAN,0.0597925564368518,Construction
NLD,0.0186060497852787,Health_Care
IND,0.0561795799371176,Transportation
SRB,0.0577507598784195,Transportation
MYS,0.0581463122124721,Unassigned
MYS,0.0110838685467262,Services
BEL,0.00995961169329029,Services
BEL,0.015373140709667,Construction
ROU,0.0442897572336129,Services
ROU,0.0608401163817982,Construction
ESP,0.00734802939211754,EnergyExpL_Prod
FIN,0,Services
FIN,0.0139534883720931,Transportation
JPN,0.013147469220162,Consumer_Products
JPN,0.0240956113055182,Transportation
JPN,0.0168954163921209,Services
JPN,0.0703699555754658,Health_Care
VNM,0.0509531057476262,Agriculture
CZE,0.0193087756852435,Services
CZE,0.0175212340880806,Construction
LVA,-0.0298507462686567,Communication
LTU,0.0814843955591267,Unassigned
FRA,0.0301017216251778,Agriculture
FRA,0.015670221607224,Mining
KOR,0.0425993421052631,Utilities
SGP,0.000576916520052762,Communication
SGP,0.0101698241262449,Health_Care
SGP,0.0112204865459922,Utilities
SVN,0.029668667963952,Agriculture
SWE,0.0203512013813383,Construction
SWE,0.0032672060020984,Business_Products
ITA,0.0199041502138863,HiTech
ITA,0.00649454618232759,Utilities
ISL,0.0286632073140598,Services
ISL,0.0272969618251047,Communication
RUS,-0.021505376344086,Utilities
AUS,0.0436416004245999,Business_Products
AUS,0.0855734352813085,Mining
ZAF,0.0816564796373875,Communication
ZAF,0.0795527108762041,Mining
BRA,0.0615676938964095,Utilities
BRA,0.107346631475779,Health_Care
TWN,0.034876077362699,Transportation
MNE,0.0313262749598904,Mining
MNE,0.0166442675488472,Transportation
HKG,0.03135015173894,Communication
MEX,0.0928538390379279,Unassigned
NZL,0.0306780391914606,Business_Services
MLT,0.0641909518283172,Construction
ALB,-0.233041427685433,Mining
ALB,-0.0756614289008079,Health_Care
ISR,0.00991487230846277,Unassigned
IRN,-0.61568468539748,Services
AUS,0.0223184365911613,Unassigned
BGR,0.0110091743119265,Unassigned
BIH,0.0361888825686857,Unassigned
BRA,0.00263253570016775,Unassigned
CAN,0.061943778258259,Mining
COL,0.026396227751102,Transportation
CZE,-0.00566136856092564,EnergyExpL_Prod
CZE,0.0264693379676586,HiTech
DEU,0.0162087519309986,Agriculture
DNK,0.0109433226870295,Agriculture
DNK,0.0116275591651164,Business_Services
DNK,0.014306706188197,Trade
DNK,0.0157207352466946,Transportation
DZA,0.00552639334687577,Business_Services
DZA,0.0484116016171534,HiTech
ESP,0.0217873916819691,Agriculture
ESP,-0.00704225352112675,Services
ESP,0.0093385210337672,Transportation
EST,0.0315919172005916,Transportation
FRA,0.024753396476645,Transportation
GBR,0.0360603446872916,HiTech
GBR,0.0345144241812927,Transportation
GRC,-0.00720778064330824,Communication
HKG,0.088735684360844,Construction
HKG,0.0455356981146211,Unassigned
HRV,0.00779637702573399,Business_Services
HRV,0.0192353107960528,Unassigned
HUN,0.0478306078079214,Health_Care
IDN,0.0614673836384028,Business_Products
IDN,0.0972873255309461,Communication
IRN,0.266555898972816,Business_Services
IRN,0.204261827497163,Communication
ISL,0.0293353779516369,Business_Products
KAZ,0.0996462215421096,Business_Services
KOR,0.0294205932812831,Communication
KOR,0.0337139973577731,Health_Care
LTU,0.11532770820104,Construction
LTU,-0.0656693844582384,Services
LUX,0.045647561462012,HiTech
LUX,0.0105690183224975,Unassigned
LVA,0.0176654171467633,Business_Products
LVA,0.0269109232214535,EnergyExpL_Prod
LVA,0.0688787602552416,Health_Care
MAR,0.042621544441002,Agriculture
MAR,0.0105151125004188,Business_Products
MAR,0.0157825585521563,Construction
MEX,0.098605430149576,Consumer_Products
MEX,0.145708095511693,Utilities
MNE,-0.00510388982846111,EnergyExpL_Prod
MNE,-0.390826359013188,Unassigned
NLD,-0.00372062484611391,EnergyExpL_Prod
NZL,0.0505792244797392,Agriculture
NZL,0.00632683873750817,Unassigned
PAK,-0.0033663503168867,Communication
PHL,0.0448833310941432,Services
POL,0.0443761303535468,Business_Products
POL,0.0354876759819051,Consumer_Products
POL,0.0463424896315441,HiTech
PRT,0.012149912702399,Construction
PRT,0.0195298322025854,Consumer_Products
PRT,0,EnergyExpL_Prod
PRT,0.00546304411335097,Transportation
SGP,-0.00903601040231572,Agriculture
SGP,-0.0319985557385766,Mining
SGP,-0.0185863087922111,Services
SRB,0.0276167134915417,Agriculture
SRB,0.0386148775285734,Business_Products
SRB,0.0535959205808282,Business_Services
SWE,-0.00227394717188395,Business_Services
SWE,0.0417040957696164,Communication
SWE,0.00539939832068592,EnergyExpL_Prod
SWE,0.0284282667312876,Unassigned
TUR,0.181210754986051,Transportation
TWN,0.0363291867330349,Construction
USA,0.0538789875692676,Business_Products
USA,0.0392969818593746,Unassigned
BIH,0.0028569815555517,Trade
BIH,0.00279567690248561,Communication
BIH,0,Services
LUX,0.0204673022458595,Trade
DEU,0.032258064516129,HiTech
DEU,0.0275380189066996,Unassigned
GRC,0.0286604412140177,EnergyExpL_Prod
GRC,-0.00455043229899954,Business_Products
NOR,0.00201236025510698,Mining
CAN,0.0505982001562498,Business_Products
CAN,0.0569896981395386,Consumer_Products
BGR,0.0239865388509807,Consumer_Products
BGR,0.0232558139534884,Transportation
PHL,0.0574216523197467,Transportation
IND,0.066950077165292,Services
CHE,0.00598324998719191,Trade
CHE,0.0271113277881108,Business_Products
CHE,0.00701874694120375,Consumer_Products
MAR,0.0406085576124947,Utilities
MAR,0.0276877175893326,HiTech
MAR,0.00964868152356335,Mining
SRB,0.0347826086956522,Consumer_Products
MYS,0.012868636407546,Business_Products
MYS,0.0213284002339595,Consumer_Products
BEL,0.0252021363400341,Business_Services
SVK,0.0216748333029138,Consumer_Products
ESP,-0.0214723926380368,Construction
FIN,0.0103092783505154,Health_Care
AUT,0.0184357175756698,Communication
AUT,0.0105017543032382,Utilities
AUT,0.0408088006402259,HiTech
UKR,0.116442822409026,Health_Care
UKR,0.0505055555555556,Communication
UKR,0.0351923415476745,Consumer_Products
EST,0.0377853952859699,Business_Products
VNM,0.0960600950482906,Unassigned
CZE,0.045296787398772,Health_Care
CZE,0.0209037999569409,Communication
CZE,0.0250004830611168,Consumer_Products
MKD,0.0308950884021186,Agriculture
GBR,0.0418777792641385,Consumer_Products
HRV,0.0164286725375222,Construction
TUR,0.17414252372172,Agriculture
TUR,0.165070578302434,Trade
FRA,0.0207246304941375,HiTech
FRA,0.0109789264049392,Services
SGP,0.0140450661616695,Unassigned
SVN,0.0321854542249442,Mining
SVN,0.0167111099715391,Utilities
DNK,0.0168985591707431,Communication
DNK,0.0129310896410519,Mining
SWE,0.0115898394339136,Mining
ITA,0.0232612182192429,Transportation
ISL,0.0731117478510028,EnergyExpL_Prod
RUS,-0.0203369577115335,Mining
AUS,0.0417704083325512,Consumer_Products
ZAF,0.0675675675675675,Business_Services
ZAF,0.0537464673913044,Unassigned
DZA,0.0362211647452391,Business_Products
TWN,0.0314907257694399,Unassigned
MNE,-0.0449520937612314,Communication
MDA,0.0539650314882334,Trade
MDA,-0.0232299857080278,Agriculture
HKG,-0.052073461730987,Agriculture
NZL,0.00782654448912024,Business_Products
MEX,0.115910935774442,Agriculture
NZL,0.0503395109000868,HiTech
MLT,0.0432250093818742,EnergyExpL_Prod
MLT,0.0331851930702292,Communication
PAK,0.105929261401112,EnergyExpL_Prod
ALB,-0.00294701645669643,Trade
ISR,0.0703764735707948,HiTech
IDN,0.122815450386241,Business_Services
PAK,-0.000433974641852575,Transportation
ISR,0.10848688589994,Utilities
KAZ,0.00410299409678938,Unassigned
POL,0.0399504490554352,Communication
PRT,-0.00185171247459531,Services
LUX,0.0231808300573324,Transportation
LUX,0.0212579725617235,Construction
NOR,0.00249783245943602,EnergyExpL_Prod
NLD,0.0147010661911866,Utilities
IND,0.0795369445476664,Unassigned
IND,0.0886456295807507,Business_Services
CHE,0.0358126721763086,Health_Care
CHE,-0.0453216374269005,EnergyExpL_Prod
BEL,0.0187302939777836,Consumer_Products
THA,-0.000355088417015814,Construction
THA,0.00020815986677758,EnergyExpL_Prod
SVK,0.0408159051964407,Health_Care
SVK,0.00692590351652422,Trade
SVK,0.0094713375969323,HiTech
ROU,0.0512482276931224,Unassigned
ESP,0.0155189136760427,Unassigned
HUN,0.00408014343222352,EnergyExpL_Prod
FIN,0.0157890615653175,Construction
AUT,0.0163218288736285,Agriculture
